"Link_id";"Link_Direction";"Timestamp";"Speed";"UniqueEntries"
"14887783";"1";"2025-02-17 09:45:00.000";"29";"1"
"14887790";"1";"2025-02-17 10:15:00.000";"30";"1"
"14887797";"1";"2025-02-17 08:45:00.000";"31";"1"
"14887807";"1";"2025-02-17 08:30:00.000";"22";"1"
"14887827";"1";"2025-02-17 10:00:00.000";"41";"1"
"14887827";"2";"2025-02-17 10:45:00.000";"37";"1"
"14887868";"1";"2025-02-17 09:45:00.000";"32";"1"
"14888059";"1";"2025-02-17 10:45:00.000";"6";"1"
"14888136";"1";"2025-02-17 10:45:00.000";"27";"5"
"14888327";"1";"2025-02-17 09:15:00.000";"16";"1"
"14888340";"1";"2025-02-17 10:45:00.000";"22";"1"
"14888352";"1";"2025-02-16 19:45:00.000";"20";"1"
"14888397";"1";"2025-02-17 10:00:00.000";"15";"1"
"14888434";"1";"2025-02-17 09:30:00.000";"13";"1"
"14888483";"1";"2025-02-17 10:15:00.000";"28";"1"
"14888697";"1";"2025-02-17 10:45:00.000";"48";"1"
"14888697";"2";"2025-02-17 10:45:00.000";"42";"3"
"14888749";"1";"2025-02-17 10:45:00.000";"73";"2"
"14888755";"1";"2025-02-17 10:45:00.000";"56";"1"
"14888874";"2";"2025-02-16 19:30:00.000";"26";"1"
"14889522";"1";"2025-02-17 10:30:00.000";"21";"1"
"14889528";"1";"2025-02-16 22:30:00.000";"18";"1"
"14889547";"1";"2025-02-17 10:45:00.000";"24";"1"
"14889553";"1";"2025-02-17 09:30:00.000";"22";"1"
"14889556";"1";"2025-02-17 09:45:00.000";"26";"1"
"14889557";"1";"2025-02-16 16:45:00.000";"5";"1"
"14889577";"1";"2025-02-17 09:15:00.000";"23";"1"
"14889599";"1";"2025-02-17 09:45:00.000";"19";"1"
"14889611";"1";"2025-02-17 09:45:00.000";"11";"1"
"14889671";"1";"2025-02-17 10:30:00.000";"24";"1"
"14889688";"2";"2025-02-16 20:15:00.000";"19";"1"
"14889708";"1";"2025-02-17 10:30:00.000";"26";"1"
"14889718";"1";"2025-02-17 10:45:00.000";"22";"1"
"14889740";"2";"2025-02-17 10:15:00.000";"28";"1"
"14889784";"1";"2025-02-17 10:15:00.000";"28";"1"
"14889793";"1";"2025-02-17 10:15:00.000";"22";"1"
"14889825";"1";"2025-02-17 10:45:00.000";"31";"1"
"14889926";"1";"2025-02-17 10:45:00.000";"22";"1"
"14889945";"1";"2025-02-17 10:45:00.000";"19";"2"
"14889953";"1";"2025-02-17 10:30:00.000";"20";"1"
"14889986";"2";"2025-02-16 21:00:00.000";"10";"1"
"14890017";"2";"2025-02-17 10:45:00.000";"25";"1"
"14890025";"2";"2025-02-17 10:15:00.000";"23";"1"
"14890038";"1";"2025-02-16 16:30:00.000";"25";"1"
"14890038";"2";"2025-02-17 01:00:00.000";"35";"1"
"14890048";"1";"2025-02-17 08:15:00.000";"20";"1"
"14890085";"2";"2025-02-17 10:00:00.000";"19";"1"
"14890088";"1";"2025-02-17 10:15:00.000";"20";"1"
"14890131";"1";"2025-02-17 07:45:00.000";"11";"1"
"14890145";"2";"2025-02-17 06:15:00.000";"13";"1"
"14890153";"1";"2025-02-17 10:00:00.000";"18";"1"
